text|created_at
We are going to make this a government of the people once again!#MakeAmericaGreatAgain #ImWithYouhttps://t.co/Fi7yEb2XQb|08-17-2016 21:44:48
We will repeal &amp; replace #Obamacare, which has caused soaring double-digit premium increases. It is a disaster! https://t.co/NNMyTJo6i6|08-17-2016 20:05:08
A vote for Hillary Clinton is a vote for another generation of poverty, high crime, &amp; lost opportunities. #ImWithYouhttps://t.co/Eph6qy7zyB|08-17-2016 16:57:58
#MakeAmericaSafeAgain #ImWithYouhttps://t.co/N9XNoGNcqc|08-17-2016 16:46:57
Thank you Governor @ScottWalker &amp; @GOP Chairman @Reince Priebus. #MakeAmericaGreatAgain #ImWithYouhttps://t.co/IdJBuaKMwK|08-17-2016 16:36:37
Join me in North Carolina - tomorrow at 7:30pm! #ImWithYou Tickets: https://t.co/vDag45zrDc|08-17-2016 13:24:41
#LawandOrder #ImWithYouVideo: https://t.co/AIa2Z9po2h https://t.co/qqSfOfgdap|08-17-2016 04:39:04
#LawandOrder #ImWithYouTranscript: https://t.co/YlATGI2Ph6|08-17-2016 04:22:01
Will be on @SeanHannity tonight at 10pmE - delivering an important speech live from Wisconsin. #MakeAmericaGreatAgain|08-17-2016 01:48:16
Just as we won the Cold War, in part, by exposing the evils of communism and the virtues of free markets....Cont: https://t.co/SXp7efXEZU|08-16-2016 23:17:18
This is my pledge to the American people: https://t.co/Jb21oyNfxt|08-16-2016 22:38:57
'It's just a 2-point race, Clinton 38%, Trump 36%' https://t.co/EzDzJ4EzIN|08-16-2016 19:22:57
Another health insurer is pulling back due to 'persistent financial losses on #Obamacare plans.' Only the beginning! https://t.co/YqfaEvg8c3|08-16-2016 18:59:14
#AmericasMerkel https://t.co/QFRs4bEUC1|08-15-2016 20:28:30
"CLINTON REFUGEE PLAN COULD BRING IN 620,000 REFUGEES IN FIRST TERM AT LIFETIME COST OF OVER $400 BILLION." https://t.co/COZQNt6KVs|08-15-2016 20:26:17
#MakeAmericaSafeAgain https://t.co/bgBGPaKaqI|08-15-2016 19:29:09
Certain Republicans who have lost to me would rather save face by fighting me than see the U.S.Supreme Court get proper appointments. Sad!|08-15-2016 01:34:25
"Stay on message" is the chant. I always do - trade, jobs, military, vets, 2nd A, repeal Ocare, borders, etc - but media misrepresents!|08-15-2016 00:07:43
I have always been the same person-remain true to self.The media wants me to change but it would be very dishonest to supporters to do so!|08-14-2016 23:57:37
It is not "freedom of the press" when newspapers and others are allowed to say and write whatever they want even if it is completely false!|08-14-2016 17:06:20
I am not only fighting Crooked Hillary, I am fighting the dishonest and corrupt media and her government protection process. People get it!|08-14-2016 16:55:07
Crooked Hillary Clinton is being protected by the media. She is not a talented person or politician. The dishonest media refuses to expose!|08-14-2016 16:50:51
My rallies are not covered properly by the media. They never discuss the real message and never show crowd size or enthusiasm.|08-14-2016 12:46:17
If the disgusting and corrupt media covered me honestly and didn't put false meaning into the words I say, I would be beating Hillary by 20%|08-14-2016 12:37:37
The failing @nytimes, which never spoke to me, keeps saying that I am saying to advisers that I will change. False, I am who I am-never said|08-14-2016 12:31:23
The failing @nytimes talks about anonymous sources and meetings that never happened. Their reporting is fiction. The media protects Hillary!|08-14-2016 12:24:48
We now have confirmation as to one reason Crooked H wanted to be sure that nobody saw her e-mails - PAY-FOR-PLAY. How can she run for Pres.|08-13-2016 20:02:38
I am truly enjoying myself while running for president. The people of our country are amazing - great numbers on November 8th!|08-13-2016 18:39:26
The failing @nytimes has become a newspaper of fiction. Their stories about me always quote non-existent unnamed sources. Very dishonest!|08-13-2016 18:29:23
Will be on @seanhannity tonight at 10pm, hosted by @GovMikeHuckabee. Enjoy!|08-13-2016 00:17:38
Thank you Erie, Pennsylvania! Together we will #MakeAmericaGreatAgain! https://t.co/5hZp7PnRoT|08-12-2016 19:48:18
Unbelievable support in Florida last night - thank you! #MAGA https://t.co/WNDAagFRRS|08-12-2016 17:36:31
We need your support to get to the White House and defeat #CrookedHillary. Let's Make America Great Again! https://t.co/AKIHQW4ljd|08-12-2016 17:14:30
The Establishment and special interests are absolutely killing our country. We must put #AmericaFirst. https://t.co/mjTScP4sZ2|08-12-2016 17:13:22
I'm with YOU. I will work hard and never let you down. Make America Great Again! https://t.co/vzZZ6M5K9t|08-12-2016 17:12:37
I'm with YOU! I will work hard and never let you down. Make America Great Again! https://t.co/xI4qjds5fP|08-12-2016 16:12:56
The Establishment and special interests are absolutely killing our country.  We must put #AmericaFirst. https://t.co/R751UfHQ0A|08-12-2016 16:09:35
ISIS gained tremendous strength during Hillary Clinton's term as Secretary of State. When will the dishonest media report the facts!|08-12-2016 13:01:06
I love watching these poor, pathetic people (pundits) on television working so hard and so seriously to try and figure me out. They can't!|08-12-2016 11:43:43
A massive tax increase will be necessary to fund Crooked Hillary Clinton's agenda. What a terrible (and boring) rollout that was yesterday!|08-12-2016 11:07:51
Ratings challenged @CNN reports so seriously that I call President Obama (and Clinton) "the founder" of ISIS, &amp; MVP. THEY DON'T GET SARCASM?|08-12-2016 10:26:20
I'm with YOU. I will work hard and never let you down. Make America Great Again! https://t.co/uHiGJ6Pe3E|08-12-2016 05:16:13
I am counting on your help to defeat Hillary Clinton and her cronies. Let's Make America Great Again! https://t.co/fSKOf0Jz9K|08-11-2016 22:10:59
Will be doing @oreillyfactor tonight at 8pm. Enjoy!|08-11-2016 22:01:30
This is no surprise. Constant phony reporting from failing @CNN turns everyone off. The American people get it! https://t.co/a1A6XMfYx1|08-11-2016 14:15:40
Thank you Fort Lauderdale, Florida. #MakeAmericaGreatAgain https://t.co/cjivzdRpU1|08-11-2016 02:12:01
Great job today by the NYPD in protecting the people and saving the climber.|08-11-2016 02:07:07
Reuters just announced that Secret Service never spoke to me or my campaign. Made up story by @CNN is a hoax. Totally dishonest.|08-10-2016 23:38:15
#MakeAmericaGreatAgain! https://t.co/8rWz6p1Ged|08-10-2016 23:24:51
Thank you Abingdon, Virginia! #MakeAmericaGreatAgain https://t.co/g7ivluiyF2 https://t.co/RQUKD6sjno|08-10-2016 21:07:01
No such meeting or conversation ever happened - a made up story by "low ratings" @CNN.|08-10-2016 20:49:33
Great meeting w/ coal miners &amp; leaders from the Virginia coal industry- thank you! #MAGAhttps://t.co/wnpVlq6oe4 https://t.co/32gdX684ew|08-10-2016 20:37:58
I will be interviewed on @greta tonight at 7pm. Enjoy! https://t.co/9yicUxd87D|08-10-2016 17:54:53
My thoughts and prayers are with the two police officers shot in Sebastian County, Arkansas. #LESM|08-10-2016 17:43:26
Morning Joe's weakness is its low ratings. I don't watch anymore but I heard he went wild against Rudy Giuliani and #2A - sad &amp; irrelevant!|08-10-2016 15:36:31
.@dbongino  You were fantastic in defending both the Second Amendment and me last night on @CNN. Don Lemon is a lightweight - dumb as a rock|08-10-2016 15:08:01
Media desperate to distract from Clinton's anti-2A stance. I said pro-2A citizens must organize and get out vote to save our Constitution!|08-10-2016 02:21:12
When is the media going to talk about Hillary's policies that have gotten people killed, like Libya, open borders, and maybe her emails?|08-10-2016 01:11:39
Thank you Senator @ChuckGrassley! #TrumpPence16https://t.co/YmdH3fcaeW|08-10-2016 00:18:46
Thank you @SenatorFischer! #TrumpPence16https://t.co/RMtU6aRZTQ|08-10-2016 00:17:28
Thank you Wilmington, North Carolina!#MakeAmericaGreatAgain https://t.co/ZnnaSPF5or|08-09-2016 21:07:38
Act NOW for your chance to have a private lunch with Eric Trump &amp; tour of campaign HQ at Trump Tower in NYC. https://t.co/RBLII8rIfo|08-09-2016 15:19:21
Act NOW for your chance to have a private lunch with Eric Trump &amp; tour of campaign HQ at Trump Tower in NYC. https://t.co/fwU0jMcB1m|08-09-2016 15:18:46
Act NOW for your chance to have a private lunch with Eric Trump &amp; tour of campaign HQ at Trump Tower in NYC. https://t.co/szAygwbchK|08-09-2016 15:18:18
Act NOW for your chance to have a private lunch with Eric Trump &amp; tour of campaign HQ at Trump Tower in NYC. https://t.co/J3NzuVpruI|08-09-2016 15:09:17
Act NOW for your chance to have a private lunch with Eric Trump &amp; tour of campaign HQ at Trump Tower in NYC.  https://t.co/4ccXAY5ZNo|08-09-2016 15:08:35
Act NOW for your chance to have a private lunch with Eric Trump &amp; tour of campaign HQ at Trump Tower in NYC. https://t.co/dDA0CZWdYF|08-09-2016 15:07:45
I am running against the Washington insiders, just like I did in the Republican Primaries. These are the people that have made U.S. a mess!|08-09-2016 11:59:25
Will be interviewed on @foxandfriends now!|08-09-2016 11:32:43
Being in Detroit today was wonderful. Quick stop in Ohio to meet with some of our great supporters. Just got back home!|08-09-2016 02:45:10
'As Senator Clinton promised 200,000 jobs in Upstate New York - her efforts fell flat.' https://t.co/I2WqZb5N8P https://t.co/i5S3mtJWpe|08-08-2016 23:18:42
Many people are saying that the Iranians killed the scientist who helped the U.S. because of Hillary Clinton's hacked emails.|08-08-2016 22:45:33
Thank you Newt!  https://t.co/Acg0hMvrpr|08-08-2016 22:43:56
Thank you Congressman Steven Palazzo! https://t.co/R5Z4CGfjqJ https://t.co/XGSIJJQiGJ|08-08-2016 22:27:02
Thank you Senator David Perdue!https://t.co/d0dCUZ20jf https://t.co/LmfiGByFPb|08-08-2016 22:24:09
Thank you @RepLouBarletta!https://t.co/bre8u93vac https://t.co/eKtSXUw51R|08-08-2016 22:20:31
Thank you @NFIB- together we will #MakeAmericaGreatAgain!  https://t.co/wQQIHQKsdK|08-08-2016 22:15:44
Thank you!  https://t.co/4p0hzpkVWF|08-08-2016 22:12:21
Thank you Alex!  https://t.co/c2uIa7mndP|08-08-2016 22:06:25
My economic policy speech will be carried live at 12:15 P.M. Enjoy!|08-08-2016 15:20:44
Join me in Fayetteville, North Carolina tomorrow evening at 6pm. Tickets now available at: https://t.co/Z80d4MYIg8|08-08-2016 13:28:20
#ICYMI: "Will Media Apologize to Trump?" https://t.co/ia7rKBmioA|08-08-2016 00:05:54
Michael Morell, the lightweight former Acting Director of C.I.A., and a man who has made serious bad calls, is a total Clinton flunky!|08-07-2016 23:09:08
The media is going crazy. They totally distort so many things on purpose. Crimea, nuclear, "the baby" and so much more. Very dishonest!|08-07-2016 21:31:46
I see where Mayor Stephanie Rawlings-Blake of Baltimore is pushing Crooked hard. Look at the job she has done in Baltimore. She is a joke!|08-07-2016 13:49:29
Thank you Windham, New Hampshire! #TrumpPence16 #MAGA https://t.co/ZL4Q01Q49s|08-07-2016 02:19:37
.@Larry_Kudlow - 'Donald Trump Is the middle-class growth candidate'https://t.co/YbqkhWNm0g|08-07-2016 02:03:39
I am not just running against Crooked Hillary Clinton, I am running against the very dishonest and totally biased media - but I will win!|08-07-2016 01:53:45
#CrookedHillary is not fit to be our next president! #TrumpPence16 https://t.co/I0zJO2sZKk|08-06-2016 20:04:08
Heading to New Hampshire - will be talking about Hillary saying her brain SHORT CIRCUITED, and other things!|08-06-2016 18:11:50
LIMITED EDITION signed copies of my book "The Art of the Deal" for your donation of $184 or more. Get YOURS today! https://t.co/wzsE7SoGUG|08-06-2016 18:08:19
LIMITED EDITION signed copies of my book "The Art of the Deal" for your donation of $184 or more. Get YOURS today! https://t.co/pvNwKWlFy1|08-06-2016 18:05:41
Anybody whose mind "SHORT CIRCUITS" is not fit to be our president! Look up the word "BRAINWASHED."|08-06-2016 14:48:14
Crooked Hillary said loudly, and for the world to see, that she "SHORT CIRCUITED" when answering a question on her e-mails. Very dangerous!|08-06-2016 14:24:43
Hillary Clinton is being badly criticized for her poor performance in answering questions. Let us all see what happens!|08-06-2016 11:53:00
Good luck #TeamUSA#OpeningCeremony #Rio2016 https://t.co/mS8qsQpJPh|08-06-2016 03:59:08
'Trump is right about violent crime: It’s on the rise in major cities'https://t.co/XbnZ5vktGk|08-06-2016 02:57:11
Thank you Green Bay, Wisconsin! Governor @Mike_Pence and I will be back soon. #TrumpPence16 #MAGA https://t.co/qsYbyrm3UR|08-06-2016 02:44:55
DON'T LET HILLARY CLINTON DO IT AGAIN!#TrumpPence16https://t.co/1mGkPNZPKF|08-05-2016 23:53:53
Thank you Des Moines, Iowa! Governor @Mike_Pence and I appreciate your support! #MAGA #TrumpTrain https://t.co/gr6tGqqmcm|08-05-2016 22:42:08
The Establishment and special interests are absolutely killing our country. We must put #AmericaFirst.  https://t.co/Q96e1Npa5d|08-05-2016 21:16:02
I'm with YOU! I will work hard and never let you down. Make America Great Again! https://t.co/XT3U5mY0oc|08-05-2016 21:14:32
As President, I WILL fix this rigged system and only answer to YOU, the American people! https://t.co/r1ySXDJ1Wq|08-05-2016 21:12:00
#MakeAmericaSafeAgain https://t.co/5yuLKyh8Q6|08-05-2016 20:03:29
As President, I WILL fix this rigged system and only answer to YOU, the American people! https://t.co/pteWtMjXVO|08-05-2016 18:36:42
The Establishment and special interests are absolutely killing our country. We must put #AmericaFirst. https://t.co/IBt9JpYh7p|08-05-2016 18:35:33
I'm with YOU. I will work hard and never let you down. Make America Great Again! https://t.co/DGMxQYUm7s|08-05-2016 18:34:44
We need your support to get to the White House and defeat #CrookedHillary. Let's Make America Great Again! https://t.co/bwxirLtPXY|08-05-2016 18:33:58
As President, I WILL fix this rigged system and only answer to YOU, the American people! https://t.co/4GWAHgf8us|08-05-2016 18:20:22
The Establishment and special interests are absolutely killing our country. We must put #AmericaFirst. https://t.co/XcqwGHAUue|08-05-2016 18:19:22
I'm with YOU. I will work hard and never let you down. Make America Great Again! https://t.co/NTDm6xfREg|08-05-2016 18:18:09
We need your support to get to the White House and defeat #CrookedHillary.  Let's Make America Great Again! https://t.co/FgPFo1NWiC|08-05-2016 18:16:55
I am counting on your help to defeat Hillary Clinton and her cronies. Let's Make America Great Again!  https://t.co/c7Ekrgn9jx|08-05-2016 18:15:02
As President, I WILL fix this rigged system and only answer to YOU, the American people! https://t.co/laUdwGO1aX|08-05-2016 18:04:13
The Establishment and special interests are absolutely killing our country. We must put #AmericaFirst. https://t.co/GMYEWngo2y|08-05-2016 18:02:41
We need your support to get to the White House and defeat #CrookedHillary.  Let's Make America Great Again! https://t.co/u2WQondgqm|08-05-2016 17:59:21
I'm with YOU. I will work hard and never let you down. Make America Great Again! https://t.co/k1ZvNC3YAC|08-05-2016 17:57:59
I am counting on your help to defeat Hillary Clinton and her cronies. Let's Make America Great Again! https://t.co/0KL9McborU|08-05-2016 17:49:38
As President, I WILL fix this rigged system and only answer to YOU, the American people! https://t.co/98Vtqu4i7n|08-05-2016 17:00:41
The Establishment and special interests are absolutely killing our country. We must put #AmericaFirst.  https://t.co/jMgAETgW6U|08-05-2016 16:58:55
